model,level,item_id,response,rouge_l
exaone3.5,5,755,"고승범 금융위원장은 짧은 재임 기간 동안 가계부채 증가율을 크게 낮추는 데 주력했으며, 이는 그의 주요 성과로 꼽았다. 코로나19 상황 속에서 금융 안정을 위해 부채 관리와 유동성 문제 해결에 힘썼다고 밝혔다. 사의 표명 후 두 달 만에 이임식을 열었으며, 윤석열 대통령은 김주현 후보자에 대한 청문보고서 송부를 재요청했다.",0.22580645161290322
exaone3.5,5,82,"미국에서 마약성 진통제 오피오이드 과다 복용으로 인한 사망자 수가 10만 명을 넘어섰으며, 이 문제는 제약회사, 의사, 정부의 역할로 인해 심각해졌다. HBO 다큐멘터리 '세기의 범죄'는 제약 산업의 부정 행위와 오피오이드 중독의 원인을 폭로한다. 이 다큐멘터리는 웨이브에서 공개되어 오피오이드 위기의 진실을 다룬다.",0.31632653061224486
exaone3.5,5,826,"기초과학연구원 IBS는 대전 본원에 '생명과학 연구클러스터'를 출범시키며 이창준 인지 및 사회성 연구단장을 연구소장으로 임명했다. 이 클러스터는 인지 및 사회성, 유전체 교정, 바이오 분자 및 세포구조 연구단으로 구성되어 연구단 간 협력을 강화한다. IBS는 이러한 클러스터 체제를 통해 연구 시너지를 창출하고 국가 전략 연구 분야의 경쟁력을 높이는 것을 목표로 한다.",0.4210526315789474
exaone3.5,5,838,"올해 재산세 고지서에서 1주택자는 재산세가 크게 감소했지만, 2주택 이상 다주택자는 공시가격 상승으로 인해 세금 부담이 증가했다. 고가의 주택을 소유한 1주택자는 특히 세금 인하 효과를 크게 누려 상대적 박탈감을 느끼는 경우가 많다. 이에 따라 주택 수 대신 주택 가액을 기준으로 세금을 부과하는 세제 개편 필요성이 제기되고 있다.",0.35
exaone3.5,5,86,"아카마이의 톰 레이턴 CEO는 전통적인 해킹 위협, 특히 랜섬웨어가 급증하고 있다고 경고하며, 이에 대응하기 위해 24시간 실시간 탐지 시스템과 마이크로세그멘테이션 보안의 중요성을 강조했습니다. 클라우드 보안이 빠르게 성장하는 분야로 지목되었으며, 이는 다양한 접근 층위에서의 복합적인 보안 전략이 요구된다고 덧붙였습니다. 아카마이는 보안 솔루션 매출이 급증하여 앞으로 주요 수익원이 될 것으로 전망됩니다.",0.2934782608695652
exaone3.5,5,866,"이창양 산업통상자원부 장관은 반도체 종합대책을 이달 중 발표하며, 반도체와 연계 산업 육성을 통해 경제 전반의 효과를 확대할 계획을 밝혔다. 글로벌 인플레이션과 에너지 위기 극복을 위해 수출 경쟁력 강화와 원전 활용을 강조했다. 또한, 생산성 향상을 위한 기업 설비투자 세액공제와 함께 화학물질 규제 개혁을 추진할 예정이다.",0.31999999999999995
exaone3.5,5,872,"한국 경제는 3분기 마이너스 성장률을 기록하며 경기후퇴 위험에 직면했으며, 노무라 연구소는 한국을 포함한 여러 국가들이 내년 내 경기후퇴를 겪을 것으로 전망했다. 특히 한국의 경우 기준금리 인상으로 인한 주택시장 붕괴가 경기 악화를 가속화할 수 있다고 경고했다. 글로벌 투자자들은 아시아 증시에서 대규모 자금을 철수시켜 경제 불안을 반영하고 있다.",0.1904761904761905
exaone3.5,5,902,"신한저축은행은 '제16회 국가지속가능경영 대상'에서 기업윤리 부문 공정거래위원회 위원장상을 수상했다. 이는 신한저축은행이 정도경영과 포용적 금융 실천, 강력한 컴플라이언스 시스템 구축을 통해 지속가능한 경영을 선도한 결과이다. 이희수 사장은 수상을 통해 윤리경영과 고객중심의 지속가능한 성장을 약속했다.",0.32478632478632485
exaone3.5,5,915,"탈잉의 2분기 인기 검색어 1위는 '댄스'로, 전년 동기 대비 지속적인 인기를 보였다. '퍼스널 컬러' 검색량은 전년 대비 218% 증가하며, 일상 회복과 함께 개인 브랜딩에 대한 관심이 높아졌음을 나타냈다. 톱 10 검색어에는 취미 활동과 자기계발, 그리고 하반기 부동산 투자에 대한 관심이 반영되어 트렌드 변화를 보여주었다.",0.2236024844720497
exaone3.5,5,97,"나이벡의 주가가 상승 중이며, 펩타이드 기반 조직재생 바이오 소재가 하반기 임상 진입을 앞두고 있다. 이 연구는 범부처 전주기 의료기기 연구개발 사업단의 지원을 받아 서울대 치과병원과 한국광기술연구원과 협력 중이다. 나이벡은 임상 성공 가능성을 높이 평가하며, 글로벌 판매처로부터 구매 의사를 확인받아 빠른 상용화를 목표로 하고 있다.",0.26666666666666666
exaone3.5,5,101,"bhc의 '해바라기 봉사단'은 상반기에 12회 봉사활동을 펼치며 다양한 사회공헌 프로젝트를 진행했습니다. 대학생 자원봉사단체로서, 이들은 환경 정화부터 취약계층 지원까지 다양한 분야에서 활동하며 대면 봉사를 확대했습니다. bhc치킨은 본사와 가맹점이 함께 참여하는 BSR 프로그램을 통해 사회적 가치 창출에 힘쓰고 있으며, 하반기에도 이러한 활동을 지속 확대할 계획입니다.",0.2808510638297872
exaone3.5,5,1044,"금융감독원 직원들의 평균 평가 상여금이 전년 대비 94만원 증가하여 643만원으로 4년 만에 600만원대에 재진입했습니다. 금감원의 업무 만족도는 86.6점으로 상승했으나, 민원 및 분쟁 조정 분야는 여전히 최저 점수를 기록했습니다. 윤창현 의원은 금감원의 경영 평가 세부 내용 공개 필요성을 강조하며, 이복현 원장의 변화와 혁신을 촉구했습니다.",0.22033898305084748
exaone3.5,5,1054,"손태승 우리금융회장이 자사주 5000주를 장내 매입하여 총 11만8127주를 보유하게 되었으며, 이는 주가 저평가 시기에 기업 가치 제고 의지를 보여주는 세 번째 자사주 매입이다. 최근 미주 지역에서의 해외 IR 활동을 통해 투자자들의 긍정적인 반응을 얻으며, 해외 투자자들의 관심이 증가하고 있다. 우리금융그룹은 이러한 흐름을 바탕으로 국내외 투자자 기반 확대에 주력할 계획이다.",0.4105263157894737
exaone3.5,5,1064,"테슬라의 비트코인 평가액이 3개월 만에 약 5700억원의 손실을 기록하며 8억2000만 달러로 급락했다. 이는 비트코인 가격 폭락으로 인한 것이며, 지난해 10월 10억 달러의 차익을 기록했던 것과 대조적이다. 테슬라의 경우 비트코인을 상품 결제 수단으로 도입하려 했으나 CEO의 탄소 배출 우려로 인해 계획이 지연되었다.",0.2597402597402597
exaone3.5,5,1096,"전진바이오팜과 포파코는 10억원 규모의 반려동물 사료 및 용품 공급계약을 체결했으며, 네이처플랜이 공동으로 개발한 프리미엄 사료 브랜드 '페디칼'이 출시되었다. 이 브랜드의 사료는 관절건강부터 체지방 감소까지 다양한 기능성 성분을 함유하고 있으며, 유기농 재료와 HACCP 인증을 통해 안전성을 확보했다. 제품은 온라인과 폴리파크 매장에서 구매 가능하다.",0.3313609467455621
exaone3.5,5,1112,"한덕수 국무총리는 5일 팜 민 찐 베트남 총리와 통화를 통해 양국 간 경제협력 강화와 2030 부산 세계박람회 협력 등을 논의했습니다. 특히, 수교 30주년을 맞아 양국 관계를 전략적 동반자 관계로 발전시키고 교역규모를 1천억 달러로 확대하기로 합의했습니다. 양측은 한국 금융기관의 베트남 진출 지원과 함께 향후 양국 정상 간 방문을 통해 협력을 더욱 강화하기로 했습니다.",0.25766871165644173
exaone3.5,5,1124,"올해 상반기 서울, 경기, 인천의 아파트 청약 경쟁률과 최저 당첨 가점이 지난해 대비 크게 하락했으며, 특히 서울은 경쟁률이 작년의 4분의 1 수준으로 떨어졌다. 대구는 당첨 최저 가점이 0점을 기록하며 청약 열기가 가장 저조했다. 전문가는 분양가 상승으로 인해 고가 주택보다는 입지나 가격이 유리한 주택에 대한 수요가 증가할 것으로 전망했다.",0.3285024154589372
exaone3.5,5,1137,"바이오니아는 범부처전주기 의료기기 연구개발사업단 과제를 통해 HIV와 B형, C형 간염 진단 시약의 유럽 체외진단 의료기기 인증을 추진하며, 이로써 유럽 임상 비용을 절감하고 국내 기업의 국제 임상 기회를 확대할 계획이다. 이번 과제는 총 37억5000만원 규모로, 바이오니아는 상온 보관 가능한 진단키트를 개발하여 ExiStation FA 96 384 시스템에 적용할 예정이며, 2025년까지 매출 6억 달러 달성을 목표로 하고 있다. 개정된 유럽 인증 기준에도 불구하고 지속적인 유럽 시장 진출을 위해 인증 임상 및 제품 평가를 진행할 예정이다.",0.3231441048034934
exaone3.5,5,1151,"올 여름 폭염으로 인해 전력 수요가 급증하여 예비율이 10% 이하로 떨어지며 전력 공급이 빠듯한 상황입니다. 특히 8월에는 전력 예비력이 비상경보 기준까지 떨어질 가능성이 있어, 정부는 신규 설비 활용과 수요 관리를 통해 전력난을 방지하려 합니다. 미용실 등에서는 냉방 강화로 전력 소비가 증가하여 전력 부족 문제가 더욱 심각해지고 있습니다.",0.27586206896551724
exaone3.5,5,1174,"정부는 정보통신공사업법 시행령을 개정하여 대기업 공사업자 기준을 명확히 하고, 도급 금액 하한을 10억원으로 설정했습니다. 무자격자의 부적절한 광고에 대해 과태료를 부과하며, 정보통신공사업의 시장 질서를 개선하고 중소업체를 보호하기 위한 조치를 취했습니다. 이 개정안은 12일부터 시행되어 정보통신 산업의 건전한 발전을 도모합니다.",0.2787878787878788
exaone3.5,5,1181,"보험사들은 미니보험의 낮은 수익성으로 인해 디지털 보험사 설립에 소극적인 태도를 보이고 있다. 자본금 요건은 완화되었으나 인적 및 물적 요건 충족과 높은 운영 부담으로 인해 진입 장벽이 여전히 높다고 업계는 지적한다. 현재 미니보험 시장에 진출한 업체들도 수익성 문제로 어려움을 겪고 있어, 디지털 보험사의 성장은 제한적이다.",0.288659793814433
exaone3.5,5,1309,"한국생명공학연구원과 원광대학교병원이 바이오의약 분야 발전을 위한 업무협약을 체결했습니다. 협약을 통해 양 기관은 연구 역량 강화, 학술 교류 활성화, 그리고 공동 연구개발 인프라 활용에 협력할 계획입니다. 김장성 원장과 서일영 병원장은 이 협력이 국가 바이오 R&D 혁신의 모범 사례가 되기를 기대했습니다.",0.33587786259541985
exaone3.5,5,1317,"현대제철은 2022년 ESG 중심의 디지털 통합 보고서 '비욘드 스틸'을 발간하여 환경, 사회, 지배구조 분야의 지속 가능 경영 전략과 성과를 공개했습니다. 보고서는 탄소 중립 목표, 친환경 설비 투자, 안전 문화 강화 등 구체적인 활동 내용과 재무적 성과를 포함하고 있으며, 디지털화를 통해 접근성과 가독성을 향상시켰습니다. 안동일 사장은 ESG 경영이 기업의 지속 가능한 성장을 위한 필수 요소임을 강조하며 현대제철의 친환경 철강사로의 도약을 약속했습니다.",0.26523297491039427
exaone3.5,5,1318,"유럽연합(EU)은 미국의 OFAC와 유사한 외국 경제 및 무역 제재 전담 기구 설립을 검토 중이다. EU 금융담당 집행위원은 이 기구가 회원국의 제재 이행을 돕고 유럽의 감독 체계를 강화할 것이라고 밝혔다. 현재 EU는 모든 회원국의 승인을 필요로 하지만, 제재 이행 수준은 국가마다 차이가 있다.",0.3386243386243386
exaone3.5,5,139,CJ ENM과 SK텔레콤이 최첨단 버추얼 프로덕션 스튜디오를 구축하며 마이크로LED와 XR 기술을 활용한 콘텐츠 제작 혁신을 선도하고 있다. CJ ENM의 '씨제이이앤엠 스튜디오 센터'는 대형 마이크로LED 벽을 갖춘 실내 스튜디오와 야외 세트를 통해 실제 장소 방문 없이 다양한 배경을 구현한다. SK텔레콤의 '팀 스튜디오'는 실시간 원격 협업 기능을 추가해 국내외 스튜디오 간의 실시간 촬영을 가능하게 함으로써 제작 효율성을 극대화한다. 이러한 기술 도입은 콘텐츠 제작의 시공간 제약을 극복하고 비용과 시간을 절감할 것으로 기대된다.,0.20242914979757087
exaone3.5,5,1410,"정부는 역동적이고 혁신적인 플랫폼 생태계 구축을 위해 제1차 범부처 플랫폼 정책협의체를 개최하고 민간 자율규제를 중심으로 한 정책 방향을 설정했습니다. 협의체는 다양한 부처 차관 및 부위원장들이 참여하여 플랫폼 시장의 특성에 맞는 자율규제 방안을 마련하고 법적 근거를 마련하기로 했습니다. 궁극적으로는 민간 자율기구를 통해 플랫폼 사업자와 이해관계자들이 참여하는 차별화된 규율 방안을 구현하고, 정부는 이를 정책적으로 지원할 계획입니다.",0.2608695652173913
exaone3.5,5,1424,"루닛은 일본 시장에서 6개월 만에 도입 병원 100곳을 돌파하며 빠른 성장을 보이고 있으며, 상반기 매출은 전년 대비 약 5배 증가할 것으로 예상된다. 다양한 규모의 의료기관들이 루닛의 AI 영상진단 솔루션을 도입하고 있으며, 이는 후지필름과의 파트너십과 PMDA 승인 이후 가속화된 성과이다. 현재 루닛 인사이트 제품은 전 세계 600개 이상의 의료기관에서 활용되고 있다.",0.39215686274509803
exaone3.5,5,1442,"노랑풍선은 코로나19 이후 신혼여행을 놓친 고객들을 위해 '마이 허니문 기획전'을 진행하며, 휴양형, 관광형, 복합형 스타일의 다양한 여행 상품을 9월부터 12월까지 제공한다. 특히 칸쿤, 몰디브, 하와이 예약 시 추가 선물을 증정하고, 각 스타일별로 맞춤형 혜택과 전문 가이드 서비스를 포함하여 고객 만족을 높인다. 노랑풍선은 허니문 수요 증가에 대응하여 고객의 취향에 맞는 최고의 여행 경험을 제공할 계획이다.",0.303030303030303
exaone3.5,5,146,"소비자물가가 1998년 외환위기 이후 최고치인 6%를 기록하며, 석유류와 가공식품, 개인서비스 가격 상승이 주요 원인으로 지목되었다. 정부는 우크라이나 사태와 글로벌 공급망 차질로 인한 물가 상승을 우려하며, 민생 부담 완화를 위한 추가 대책을 마련 중이다. 현재까지 식품과 에너지 안정화, 취약계층 지원 등을 위한 정책들이 시행되고 있다.",0.23783783783783782
exaone3.5,5,1585,"NH투자증권은 포스코홀딩스의 목표주가를 37만원에서 31만원으로 하향 조정했으나 투자의견은 매수를 유지했다. 하반기 글로벌 철강 가격 하락으로 이익 감소가 예상되지만, 2분기 영업이익은 시장 기대치를 상회할 것으로 보인다. 중국 인프라 투자 기대에도 불구하고 금융 긴축으로 인한 경기 침체 우려와 재고 조정으로 철강 가격 약세가 지속될 전망이다.",0.38554216867469876
exaone3.5,5,1676,"미국 흑인 투자자들이 암호화폐 투자에 더 적극적이었으나, 최근 폭락으로 인해 큰 손실을 입었다. 찰스 슈왑의 조사에 따르면 흑인 투자자의 25%가 암호화폐에 투자한 반면, 진입장벽이 낮고 수수료가 저렴한 점이 흑인 투자자들을 끌어들였다. 그럼에도 불구하고 암호화폐 시장의 급락에도 불구하고 흑인 투자자들의 투자 열기는 지속되고 있다.",0.3141361256544502
exaone3.5,5,17,"수도권 레미콘 운송노조가 운송료 27% 인상 등을 요구하며 파업에 돌입하여 150여 개의 공장이 가동 중단되었다. 제조사들은 운송료 인상 폭을 9%대로 제한하며 협상이 결렬된 상태로, 파업이 장기화될 경우 건설 현장의 공기 연장과 입주 일정 지연 등의 피해가 예상된다. 이번 파업은 지난달 화물연대 파업에 이어 건설업계에 추가적인 어려움을 초래하고 있다.",0.2857142857142857
exaone3.5,5,1705,"카카오 노조는 카카오모빌리티의 사모펀드 매각에 반대하며, 매각 시 사업 철수 가능성을 제기한 회사의 입장을 강력히 비판하고 있습니다. 노조는 매각 반대 서명 운동을 재개하고, 피켓 시위와 단체교섭 등 추가적인 행동을 계획하고 있습니다. 카카오는 여전히 매각 여부를 결정 중이며, 다양한 의견을 수렴하여 결정할 것이라고 밝혔습니다.",0.30674846625766866
exaone3.5,5,1725,"미국 독립기념일 연휴 기간 동안 약 4,800만 명이 장거리 여행을, 1,290만 명 이상이 항공여행을 할 것으로 예상되며, 이는 팬데믹 이전 수준에 근접한 수치입니다. 높은 유가와 항공료에도 불구하고 보복 여행 심리가 살아나 수요가 회복되었지만, 항공사의 인력 부족으로 인해 결항 및 지연 사태가 빈번히 발생하고 있습니다. 그럼에도 불구하고 여행객 수는 역대 최고치를 기록할 것으로 보입니다.",0.33497536945812806
exaone3.5,5,1751,"국토교통부는 이스타항공의 면허 발급 과정에서 회계자료 허위 제출 사실을 확인하고 특별조사와 감사를 실시하기로 했습니다. 이스타항공은 과거 제출 자료에 자본잠식 사실을 반영하지 않았으나, 최근 감사 결과 완전 자본잠식 상태임이 드러났습니다. 이로 인해 이스타항공의 항공운항증명 승인이 지연될 가능성이 제기되고 있습니다.",0.26582278481012656
exaone3.5,5,1796,"한미글로벌은 사우디아라비아의 디리야 게이트 개발청(DGDA)으로부터 약 440억 원 규모의 대규모 주거 복합단지 조성 프로젝트 PM 용역을 수주했습니다. 이 프로젝트는 왕세자 주도 하에 디리야 지역에 최고급 빌라와 다양한 시설을 건설하는 것으로, 총 사업비는 약 200억 달러에 달합니다. 한미글로벌은 2027년까지 프로젝트 관리와 설계 등 전반적인 업무를 수행할 예정입니다.",0.24334600760456274
exaone3.5,5,1830,"카카오 노동조합은 카카오모빌리티의 매각에 반대하며 임직원 서명운동과 시위를 재개했습니다. 사측은 매각 외 다른 옵션을 고려하지 않는다고 밝혔지만, 노조는 사업 성장 가능성과 사회적 책임 이행을 요구하고 있습니다. 카카오는 매각 여부를 결정하지 않았으며, 다양한 의견을 수렴한 후 사회적 책임을 고려해 최종 결정할 계획입니다.",0.2282608695652174
exaone3.5,5,1835,"컬리가 재무적 투자자들로부터 의무보유 확약서를 제출함으로써 한국거래소의 예비상장심사 통과 가능성이 높아졌으며, 이달 말 심사 통과 후 공모 절차를 시작할 것으로 예상됩니다. 그러나 현재 불안정한 증시 상황으로 인해 컬리가 목표한 기업 가치를 달성하기 어려울 수 있다는 우려가 제기되고 있습니다. 이에 따라 공모가 산정 과정에서 어려움이 예상됩니다.",0.3921568627450981
exaone3.5,5,1867,"코스피는 내년 1분기까지 하락 추세가 지속될 것으로 전망되며, 글로벌 경기 침체 우려와 주요 경제 이슈들이 하방 압력을 가하고 있다. 대신증권은 코스피의 하단을 2050선으로 제시하고, 경기 침체 가능성 증가에 따라 방어적인 투자 전략을 권장했다. 단기적으로는 7월 코스피 예상 밴드를 2250~2540선으로 전망하며, 물가 정점 통과 기대감과 통화정책 완화 가능성을 주목해야 한다고 분석했다.",0.25
exaone3.5,5,1875,"LG유플러스와 노키아는 5G 어드밴스드와 6G 기술 개발을 위한 협력 협약을 체결했습니다. 양사는 네트워크 확장 기술과 오픈랜 표준 기술 연구에 집중하여, 통신사의 네트워크 구축 유연성과 산업 혁신을 촉진할 계획입니다. 이 협력은 미래 통신 기술의 선도적 발전에 기여할 것으로 기대됩니다.",0.29787234042553196
exaone3.5,5,1899,"대우조선해양은 ESG위원회 신설과 함께 ESG 경영 강화에 박차를 가하고 있으며, 이 위원회는 환경, 사회, 지배구조 분야의 전략 수립과 성과 점검을 담당한다. 회사는 기존 ESG추진단을 '지속성장전략부'로 개편하여 ESG 실행 체계를 강화했고, 2022년 통합보고서를 통해 내외부 소통을 확대하고 있다. 최경규 사외이사가 이끄는 ESG위원회는 대우조선해양의 ESG 경영을 선도하고 산업 표준을 설정하는 것을 목표로 한다.",0.29743589743589743
exaone3.5,5,1923,"환경부는 7월 12일부터 수도법 시행령을 개정하여 전국 수도계획을 '국가수도기본계획'으로 통합하고, 수도시설 관리와 안전을 강화하는 새로운 체계를 시행한다. 이 개정으로 계획의 효율성과 이행력이 향상되었으며, 수도사업자 관리 강화와 수돗물 위생 기준이 구체화되었다. 또한, 주민 의견 수렴 절차가 개선되고 행정 효율성 증대를 위한 조치들이 포함되었다.",0.3076923076923077
exaone3.5,5,1956,"애플은 아이폰14 일반 모델에 아이폰13에 사용된 A15 바이오닉 칩을 재사용할 예정이며, 이는 고가 모델인 아이폰14 프로 시리즈에는 최신 A16 바이오닉 칩을 탑재하는 전략으로 보인다. 이러한 결정은 개발 인력 유출과 생산 비용 상승, 그리고 인플레이션으로 인한 소비자 지출 감소에 대응한 가격 관리 전략으로 해석된다. 결과적으로 일반 모델의 가격을 유지하면서 고가 모델로 차별화를 추구하는 것으로 보인다.",0.37037037037037035
exaone3.5,5,1976,"카카오엔터테인먼트와 일본 애니메이션 스튜디오 A 1 Pictures가 글로벌 히트작 '나 혼자만 레벨업'의 애니메이션 제작을 발표했습니다. 이 작품은 2023년 공개 예정이며, 원작 웹소설과 웹툰이 이미 전 세계적으로 큰 성공을 거두었습니다. 티저 이미지와 프로모션 비디오를 통해 기대감을 높이고 있습니다.",0.35937499999999994
exaone3.5,5,1988,"HP는 아인스시스템을 통해 15.6인치 OLED 디스플레이의 투인원 노트북 HP 엔비 x360 15 2종을 출시했습니다. 이 제품은 인텔 코어 프로세서와 다양한 그래픽 옵션을 제공하며, 360도 회전형 디스플레이로 노트북, 태블릿, 스탠드 모드를 지원합니다. 기본 제공되는 고성능 스타일러스 펜과 빠른 충전 기능을 갖추고 있습니다.",0.25870646766169153
exaone3.5,5,2011,"NASA의 CAPSTONE 위성이 로켓랩의 로켓으로 달 궤도에 성공적으로 진입했으나, 발사 후 며칠 만에 지구와의 통신이 중단되었다. 현재 NASA는 위성의 위치 정보를 확보하고 재연결을 시도 중이며, 충분한 연료로 인해 초기 기동 연기가 가능하다고 밝혔다. CAPSTONE은 향후 아르테미스 프로그램의 달 궤도 우주정거장 게이트웨이 테스트 임무를 수행할 예정이었다.",0.2391304347826087
exaone3.5,5,2016,"컴투스는 8월 16일 '서머너즈 워 클로니클'을 국내에 출시하며, 전 세계 1억5000만 다운로드 기록을 가진 IP를 기반으로 한 첫 MMORPG를 선보입니다. 글로벌 출시는 하반기 예정이며, 블록체인 기반 P2O 모델로 진행됩니다. 이 게임은 유저가 소환사 역할을 맡아 소환수와 함께 전투하며, 서머너즈 워 유니버스 확장의 첫 작품이 됩니다.",0.2424242424242424
exaone3.5,5,2045,"보그인터내셔날과 카타나골프가 골프기어 사업을 위한 양해각서를 체결하여, 보그인터내셔날이 보그너 브랜드의 골프클럽을 제작하고 카타나골프가 기술력을 지원하게 되었다. 올해 내로 보그너 골프클럽 판매를 목표로 하고 있다. 하현 보그인터내셔날 회장은 이번 협력으로 골프 클럽 시장에 혁신을 가져올 것이라고 기대했다.",0.4225352112676056
exaone3.5,5,2068,"분양가상한제 개편 이후 7월에 전국 3만9천여 가구가 분양 예정이며, 경기도가 가장 많은 7천7백50가구를 공급할 계획입니다. 특히 대구는 조정대상지역 해제로 5천5백50가구를 분양하며 지방에서 가장 큰 규모입니다. 그러나 실제 공급률은 계획 대비 낮아, 분양가 상승률이 제한적이라 시장 활성화에 한계가 있을 것으로 보입니다.",0.15920398009950248
exaone3.5,5,2085,"대한항공과 아시아나항공 등 주요 항공사들이 국제선 노선을 재개하고 있지만, 코로나19로 인한 의무 휴직으로 인해 전문 인력의 현장 복귀가 지연되고 있다. 현재 전체 임직원의 30-40%가 휴직 상태에 있으며, 운항률은 코로나19 이전 대비 여전히 낮은 수준에 머물러 있다. 그러나 인천국제공항 이용객 수가 증가하는 등 여객 수요 회복의 조짐이 보이며, 장기적으로는 항공업계의 상황 개선이 예상된다.",0.2694300518134715
exaone3.5,5,2102,"JB금융지주가 금융감독원으로부터 바젤Ⅲ 기준 내부등급법 승인을 받아 2분기부터 적용 예정이며, 이로 인해 BIS 자기자본비율과 CET1 비율이 상승하여 건전성이 개선될 것으로 예상됩니다. 이번 승인은 지주사와 자회사인 전북은행이 동시에 받은 최초 사례로, 자본비율 상승은 배당 확대 등 주주 친화 정책 강화로 이어질 것으로 보입니다. 결과적으로 JB금융지주는 지역 경제 활성화를 위한 지원을 더욱 확대할 계획입니다.",0.3861386138613861
exaone3.5,5,2145,"현대엘리베이터는 보름 만에 역대 최고 찬성율로 임금협상을 조기 타결했으며, 기본급 3.8% 인상과 특별 격려금 지급에 합의했습니다. 노사는 어려운 경제 상황 속에서 경영위기 극복을 위한 공동 결의문을 채택하고, 위기 극복을 위한 협력 의지를 다졌습니다. 이로써 회사는 임직원과 경영진의 상생 성장을 위한 기반을 마련했습니다.",0.2530120481927711
exaone3.5,5,2152,"내년 최저임금이 시간당 9620원으로 결정되어 올해 대비 약 9만6천원 상승했으며, 이는 경제 성장률, 물가상승률, 취업자 증가율을 고려한 결과입니다. 최저임금위원회 회의에서는 민주노총 위원들의 반발로 표결이 진행되었고, 찬성 12표로 가결되었습니다. 한편, 유류세 인하 폭이 확대되어 휘발유는 리터당 최대 516원까지 가격이 내려갈 것으로 예상되며, 기대 인플레이션은 10년 만에 최고치인 3.9%를 기록했습니다.",0.26363636363636367
exaone3.5,5,2155,"코오롱생명과학은 인보사 관련 연구비 환수 및 참여제한 조치에 대해 제기한 항소심 소송에서 승소하여, 1심과 마찬가지로 연구비 환수 처분이 부당하다고 판결받았습니다. 법원은 연구 목표 달성 여부를 판단하는 과정에서 재량권을 남용했다고 판단했습니다. 이 판결로 코오롱 측의 부정행위 의혹이 상당 부분 해소되었다고 법률대리인은 밝혔습니다.",0.2446808510638298
exaone3.5,5,216,"애큐온캐피탈은 지난해 UN Global Compact(UNGC)에 가입 후 이행보고서를 제출하며 ESG 경영을 강화했다. 특히 1400억원 규모의 ESG 채권 발행을 통해 친환경 프로젝트와 일자리 창출에 투자했으며, 올해는 전기차 도입과 탄소회계금융협의체 가입을 추진 중이다. 이러한 활동은 지속가능발전목표(SDGs) 달성을 위한 노력의 일환으로, 회사는 지속 가능한 발전을 위한 실천을 지속할 계획이다.",0.22064056939501778
exaone3.5,5,2160,"한국의 첫 달 궤도선 다누리가 5일 대전에서 출발하여 미국 발사장으로 향하며, 내달 3일 발사를 통해 한국은 심우주 탐사에 첫걸음을 내딛게 됩니다. 성공적인 달 궤도 안착 시 한국은 달 탐사 분야에서 7번째 국가가 됩니다. 다누리는 특수 컨테이너에 실려 안전하게 이송되고 있습니다.",0.3741935483870968
exaone3.5,5,2195,"컴투스는 8월 16일 신작 MMORPG '서머너즈워 크로니클'을 국내 출시하며, 글로벌 성공작 '서머너즈워 천공의 아레나'의 IP를 활용한 MMORPG 장르로 주목받고 있다. 출시 일정이 보름 이상 연기되었지만, 완성도를 높이기 위한 막바지 점검 중이다. 출시와 함께 사전예약 보상을 확대하고, 향후 블록체인 플랫폼 'C2X'를 통한 글로벌 P2O 시장 진출도 계획 중이다.",0.3611111111111111
exaone3.5,5,2229,"1일부터 유류세 인하 폭이 37%로 확대되어 휘발유는 리터당 57원, 경유는 38원씩 가격이 내려갔습니다. 정부는 유류세 인하 효과가 제대로 반영되도록 주유소 점검을 강화하고, 정유사의 수급 관리도 철저히 할 계획입니다. 또한, 디지털 대전환 시대에 대응해 향후 5년간 사이버 보안 분야에서 총 10만 명의 인재를 양성할 방침입니다.",0.38993710691823896
exaone3.5,5,223,"소형 아파트(전용 60m2 이하)의 분양 및 매매 가격 상승과 청약 경쟁률 증가가 두드러지며, 대출 규제와 분양가 상승으로 인해 실속형 주택에 대한 수요가 증가하고 있다. 서희스타일스의 '서희스타힐스 더 도화'와 SK에코플랜트의 '중촌 SK VIEW' 등 여러 건설사들이 소형 아파트 위주로 분양을 계획하고 있다. 이러한 추세는 지방에서도 확인되며, 소형 아파트의 인기가 지속적으로 높아지고 있다.",0.24509803921568624
exaone3.5,5,2252,"정부는 생애최초 주택 구매자를 위해 LTV를 지역과 소득에 관계없이 80%까지 확대하고, 최대 대출 한도를 6억원으로 늘렸으며, 청년층과 신혼부부를 대상으로 50년 만기 정책모기지도 도입했습니다. 체증식 상환 방식은 초기 부담을 줄이지만 장기적으로는 총 상환액이 증가하므로, 개인의 소득 변화와 상환 능력을 고려한 신중한 선택이 필요합니다. 이러한 정책은 금리 상승 속에서 주택 구매 부담을 완화하려는 노력이지만, 장기적인 재정 계획을 고려해야 합니다.",0.31521739130434784
exaone3.5,5,2266,"롯데면세점이 클룩 KLOOK과 협력하여 내국인 고객 대상으로 여행 패키지와 할인 쿠폰을 제공하는 마케팅 활동을 강화했습니다. 특히, 서울 시내점에서 5천 달러 이상 구매 시 일본 여행 패키지를 선착순으로 증정하며, 해외점에서도 영업을 재개하고 다양한 혜택을 제공합니다. 이는 최근 내국인 해외여행 수요 증가에 따른 전략적 대응입니다.",0.2127659574468085
